log_datetime,ip_address,api_key,method,protocol,status_code,resource,format,log_entry,addressString,autoComplete,bbox,brief,centre,civicNumber,civicNumberSuffix,echo,excludeUnits,extrapolate,interpolation,localities,localityName,locationDescriptor,matchPrecision,matchPrecisionNot,maxDistance,maxResults,maxDegree,minDegree,minScore,notLocalities,onlyCivic,outputSRS,parcelPoint,point,provinceCode,setBack,siteName,streetDirection,streetName,streetQualifier,streetType,tags,unitDesignator,unitNumber,unitNumberSuffix
2022-12-02T00:37:59-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:38:12-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:38:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:38:32-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:38:33-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:38:43-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:38:48-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:38:56-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:11-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:11-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:17-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:22-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:24-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:25-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:25-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:28-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:29-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:29-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:31-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:31-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:34-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:42-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:59-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:39:59-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:40:00-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:40:13-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:40:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:40:17-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:40:26-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:14-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:17-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:18-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:29-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:36-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:37-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:41-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:41-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:42-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:47-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:41:47-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:42:03-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:42:07-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:42:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:42:25-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:42:36-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02T00:42:55-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:04-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:04-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:21-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:24-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:26-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:39-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:39-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:42-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:49-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:53-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:56-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:57-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:43:59-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:13-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:15-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:17-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:25-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:27-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:38-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:38-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:43-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:49-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:44:50-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:01-08:00,000.0.0.0,,GET,HTTP/1.1,200,addresses,json,,Y,,,,,,,Y,,,Y,,,Y,,,,Y,,,Y,,,Y,,,Y,,,,,,,,,,
2022-12-02T00:45:06-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:08-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:12-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:14-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:25-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:25-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:31-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:35-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:45:53-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,geojson,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02T00:45:57-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:00-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:03-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:04-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:06-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,geojson,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02T00:46:15-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:31-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:31-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:34-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:46:55-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:07-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:12-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:13-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:19-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:32-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:36-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:45-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:46-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:46-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:47:48-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:48:04-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:48:05-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:48:05-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:48:11-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:48:25-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:48:26-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:48:31-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:00-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:05-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:08-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:10-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:14-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:16-08:00,000.00.000.000,,GET,HTTP/1.1,200,addresses,json,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02T00:49:18-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:31-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:31-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:49:33-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:03-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:09-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:09-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:11-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:13-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:16-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:25-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:26-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
2022-12-02T00:50:27-08:00,000.00.000.000,apiKeyValue,GET,HTTP/1.1,200,addresses,json,,Y,Y,,Y,,,,Y,,,,,,Y,Y,,,Y,,,Y,,,,,,,,,,,,,,,,
